1.9995654540185832,1,100,false
1.9996826547850417,1,100,false
1.9791851019370954,1,100,true
1.999752064724327,1,100,false
1.9931081142487943,1,100,false
1.9986001885895925,1,100,false
1.999609342459884,1,100,false
1.9996894305359716,1,100,false
1.9975078628984158,1,100,false
1.9995904165028098,1,100,false
1.9956605042003632,1,100,false
1.9995993153982015,1,100,false
1.998546479806342,1,100,false
1.9820050086592236,1,100,true
1.9995289236423759,1,100,false
1.997083496587373,1,100,false
1.9994247666697564,1,100,false
1.9997927621412712,1,100,false
1.99863481772779,1,100,false
1.9996033036122667,1,100,false
1.9994154573862146,1,100,false
1.9954145046501486,1,100,true
1.9987218003919274,1,100,false
1.9995702554762713,1,100,false
1.999757256255528,1,100,false
1.9997144984632582,1,100,false
1.995422638080041,1,100,false
1.9996134446091252,1,100,false
1.9997735371735808,1,100,false
1.9670332156921222,1,100,true
1.9883409259502753,1,100,false
1.999695795657503,1,100,false
1.997019035848556,1,100,false
1.997078148415145,1,100,false
1.9997318308462364,1,100,false
1.9988139388525796,1,100,false
1.9992738600472968,1,100,false
1.9986448143088116,1,100,false
1.9995468419707585,1,100,false
1.9973805597020546,1,100,false
1.9993162903619481,1,100,false
1.9995358549740219,1,100,false
1.9995878514139684,1,100,false
1.9792458482175945,1,100,false
1.997428354246806,1,100,false
1.9992738992693933,1,100,false
1.9996994472209806,1,100,false
1.9993175410839246,1,100,false
1.9993970372829921,1,100,false
1.9997996676172511,1,100,false
1.9996998782741369,1,100,false
1.9996385819591567,1,100,false
1.9997994246812887,1,100,false
1.9979725588866337,1,100,false
1.9996820654739993,1,100,false
1.9997406446913455,1,100,false
1.997457176182824,1,100,false
1.999263625011375,1,100,false
1.9973625490150742,1,100,false
1.9995593266004261,1,100,false
1.9691714909577223,1,100,true
1.9958166565543713,1,100,false
1.9991501794453883,1,100,false
1.998737444041166,1,100,false
1.9953408325583648,1,100,false
1.9997459832308202,1,100,false
1.9997491111979928,1,100,false
1.9997482653492549,1,100,false
1.9994947750654815,1,100,false
1.9996124265874191,1,100,false
1.9996755012112013,1,100,false
1.997063028287402,1,100,false
1.999591730127125,1,100,false
1.9997516440473386,1,100,false
1.9893019180990534,1,100,false
1.9995748843998284,1,100,false
1.998634514567035,1,100,false
1.9994610588357147,1,100,false
1.999634120253192,1,100,false
1.9992342955021762,1,100,false
1.9922738750378999,1,100,false
1.9997956569502962,1,100,false
1.998539905853525,1,100,false
1.9992243016593134,1,100,false
1.9996519893447162,1,100,false
1.999672208853116,1,100,false
1.9985564482632066,1,100,false
1.9977625895731237,1,100,false
1.9995475567489127,1,100,false
1.9984991742645126,1,100,false
1.9997544367893192,1,100,false
1.9951282546985873,1,100,true
1.990217924592415,1,100,true
1.9992309614235784,1,100,false
1.9985931559570533,1,100,false
1.9997490297560039,1,100,false
1.9907040782438787,1,100,false
1.9986280376064685,1,100,false
1.9995102718227737,1,100,false
1.984221253091405,1,100,true
1.9885581585296326,2,100,false
1.9993553192500064,2,100,false
1.9770556742153935,2,100,false
1.9984432589470913,2,100,false
1.9885355296547955,2,100,false
1.9981660631957987,2,100,false
1.997376917797267,2,100,false
1.9993163721270144,2,100,false
1.975037410396274,2,100,false
1.9700841490924073,2,100,true
1.9944859041628364,2,100,false
1.9991462511225653,2,100,false
1.9976265778967426,2,100,false
1.981240263536878,2,100,false
1.999313290750393,2,100,false
1.991909589127581,2,100,false
1.9991455693532696,2,100,false
1.9977567000069252,2,100,false
1.9983304835947202,2,100,false
1.9992360881615363,2,100,false
1.9976073707185404,2,100,false
1.9950530866093052,2,100,false
1.9922726176914873,2,100,false
1.9906380757547788,2,100,true
1.9990188127261626,2,100,false
1.999146282523878,2,100,false
1.977229271970119,2,100,false
1.9993268845639738,2,100,false
1.9994583498705614,2,100,false
1.966623632194932,2,100,false
1.979552648317368,2,100,false
1.999459617440657,2,100,false
1.9964739026333997,2,100,false
1.99509994832115,2,100,false
1.978983007048338,2,100,false
1.9981342309329573,2,100,false
1.9933433322592307,2,100,false
1.9982985536559297,2,100,false
1.9992052462607117,2,100,false
1.9819475835379652,2,100,false
1.9991053108962658,2,100,false
1.9968606147555252,2,100,false
1.9993265589360834,2,100,false
1.9602297744982033,2,100,false
1.9891465976762799,2,100,false
1.9904197005718887,2,100,true
1.9991425771529898,2,100,false
1.9990505092882853,2,100,false
1.9970909016489125,2,100,false
1.9990921170645795,2,100,false
1.9898149358938781,2,100,false
1.996655373897108,2,100,true
1.9976541441712055,2,100,false
1.9975084470412194,2,100,false
1.9961099011061976,2,100,false
1.9994748817756594,2,100,false
1.9969263354769469,2,100,false
1.9989827233915185,2,100,false
1.9968135062238481,2,100,false
1.9894007718768008,2,100,false
1.9651053534156862,2,100,false
1.994498643113416,2,100,false
1.9986983615408391,2,100,false
1.9983310290606338,2,100,false
1.9874870817736323,2,100,false
1.999393573494928,2,100,false
1.9836991171279705,2,100,false
1.999322751491137,2,100,false
1.9991070946396392,2,100,false
1.9715561999776294,2,100,false
1.998975643974836,2,100,false
1.9963904081262671,2,100,false
1.9993679754840372,2,100,false
1.9992615202763528,2,100,false
1.969521312063242,2,100,false
1.9749362218113344,2,100,false
1.9508611290509403,2,100,false
1.9959436465851301,2,100,false
1.9980509192085858,2,100,false
1.9968193790270314,2,100,false
1.9733853128822287,2,100,false
1.99929367257107,2,100,false
1.9941354048617799,2,100,false
1.997946128923074,2,100,false
